"GEO_ID","NAME","B08303_001E","B08303_001M","B08303_002E","B08303_002M","B08303_003E","B08303_003M","B08303_004E","B08303_004M","B08303_005E","B08303_005M","B08303_006E","B08303_006M","B08303_007E","B08303_007M","B08303_008E","B08303_008M","B08303_009E","B08303_009M","B08303_010E","B08303_010M","B08303_011E","B08303_011M","B08303_012E","B08303_012M","B08303_013E","B08303_013M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than 5 minutes","Margin of Error!!Total:!!Less than 5 minutes","Estimate!!Total:!!5 to 9 minutes","Margin of Error!!Total:!!5 to 9 minutes","Estimate!!Total:!!10 to 14 minutes","Margin of Error!!Total:!!10 to 14 minutes","Estimate!!Total:!!15 to 19 minutes","Margin of Error!!Total:!!15 to 19 minutes","Estimate!!Total:!!20 to 24 minutes","Margin of Error!!Total:!!20 to 24 minutes","Estimate!!Total:!!25 to 29 minutes","Margin of Error!!Total:!!25 to 29 minutes","Estimate!!Total:!!30 to 34 minutes","Margin of Error!!Total:!!30 to 34 minutes","Estimate!!Total:!!35 to 39 minutes","Margin of Error!!Total:!!35 to 39 minutes","Estimate!!Total:!!40 to 44 minutes","Margin of Error!!Total:!!40 to 44 minutes","Estimate!!Total:!!45 to 59 minutes","Margin of Error!!Total:!!45 to 59 minutes","Estimate!!Total:!!60 to 89 minutes","Margin of Error!!Total:!!60 to 89 minutes","Estimate!!Total:!!90 or more minutes","Margin of Error!!Total:!!90 or more minutes",
"0500000US27167","Wilkin County, Minnesota","2793","161","211","59","541","89","542","106","391","120","253","60","151","63","250","44","64","19","89","38","155","47","82","33","64","34",
"0500000US27169","Winona County, Minnesota","24537","599","1739","275","5674","469","5531","473","3647","389","1935","227","1069","199","1844","246","617","163","516","132","1015","186","737","181","213","80",
"0500000US27171","Wright County, Minnesota","67382","1209","1767","341","6414","601","7209","711","6345","670","7410","743","3785","431","9236","873","3990","539","5326","557","9024","736","5460","749","1416","303",
"0500000US27173","Yellow Medicine County, Minnesota","4212","117","568","84","658","98","446","78","635","87","489","100","261","52","517","94","101","34","134","38","236","61","92","29","75","27",
"0500000US28001","Adams County, Mississippi","9423","723","529","150","1762","335","2353","402","1786","328","951","259","184","96","478","181","140","137","105","73","617","269","224","127","294","141",
"0500000US28003","Alcorn County, Mississippi","13915","654","254","104","1957","357","2814","512","3100","428","1674","334","674","178","1419","311","349","142","227","110","486","171","411","188","550","223",
"0500000US28005","Amite County, Mississippi","3553","447","244","132","201","115","276","145","285","137","441","217","418","211","487","194","165","143","118","76","186","101","372","156","360","189",
"0500000US28007","Attala County, Mississippi","7077","478","284","171","688","242","968","231","908","235","1259","296","312","140","558","176","149","108","293","120","322","175","732","186","604","207",
"0500000US28009","Benton County, Mississippi","3117","265","130","65","220","90","179","88","328","148","247","125","100","74","606","191","92","68","136","78","372","130","570","223","137","67",
"0500000US28011","Bolivar County, Mississippi","10221","635","712","219","2303","354","1614","253","1478","248","1187","242","574","214","852","228","286","121","205","128","426","129","353","158","231","118",
"0500000US28013","Calhoun County, Mississippi","5278","309","241","99","655","149","688","156","684","154","565","156","134","72","352","112","164","83","296","108","553","113","871","214","75","42",
"0500000US28015","Carroll County, Mississippi","3272","352","218","174","111","80","159","105","434","157","549","177","209","99","565","197","96","80","187","155","433","174","204","121","107","74",
"0500000US28017","Chickasaw County, Mississippi","6279","403","420","215","1073","301","859","262","812","214","704","207","370","158","647","211","310","139","337","138","492","180","205","99","50","63",
"0500000US28019","Choctaw County, Mississippi","2951","232","129","66","286","98","234","94","344","107","353","124","94","67","557","158","207","99","148","77","283","99","295","121","21","22",
"0500000US28021","Claiborne County, Mississippi","2308","304","120","73","446","151","279","129","144","69","158","83","106","84","272","128","106","72","25","20","449","151","143","96","60","83",
"0500000US28023","Clarke County, Mississippi","5480","430","270","90","479","131","339","109","810","213","381","134","509","214","1071","222","222","102","44","36","685","173","419","163","251","119",
"0500000US28025","Clay County, Mississippi","6418","450","139","81","797","252","1288","297","872","246","1273","264","676","220","606","190","106","59","95","81","411","163","76","53","79","56",
"0500000US28027","Coahoma County, Mississippi","6581","400","345","164","1384","249","1890","325","787","209","441","92","145","77","378","137","80","60","180","93","497","182","328","124","126","75",
"0500000US28029","Copiah County, Mississippi","10146","613","304","165","917","256","1148","346","1201","267","1160","277","483","190","1022","263","374","152","905","230","1551","403","832","313","249","173",
"0500000US28031","Covington County, Mississippi","7308","537","178","117","680","286","714","274","1078","270","1233","403","345","213","1644","415","147","379","299","253","458","191","419","167","113","88",
"0500000US28033","DeSoto County, Mississippi","86345","1656","1304","397","7959","1071","9120","997","12432","1044","12549","1025","8830","894","14954","1115","4549","700","3775","637","6396","894","2743","530","1734","409",
"0500000US28035","Forrest County, Mississippi","34864","1009","1720","454","4419","452","7477","745","7192","678","4677","675","2148","490","3234","496","486","190","506","175","1135","351","835","241","1035","275",
"0500000US28037","Franklin County, Mississippi","2576","264","143","67","223","82","290","128","333","106","97","65","147","90","369","140","89","45","251","139","212","102","157","93","265","80",
"0500000US28039","George County, Mississippi","8067","629","214","129","877","267","1013","243","1111","284","739","281","184","111","607","255","135","101","536","378","836","251","1454","270","361","130",
"0500000US28041","Greene County, Mississippi","3030","373","213","106","262","147","291","140","343","120","154","83","61","52","242","121","18","21","143","125","429","163","533","188","341","130",
"0500000US28043","Grenada County, Mississippi","8598","504","336","176","2005","444","2086","398","1122","254","806","213","122","99","777","237","187","100","182","85","351","155","226","126","398","170",
"0500000US28045","Hancock County, Mississippi","18797","905","469","234","1143","294","1689","352","2275","531","2339","403","1154","393","2728","478","1126","347","694","253","2488","598","1917","459","775","232",
"0500000US28047","Harrison County, Mississippi","86698","1737","2591","440","9683","998","12048","1033","16057","1230","15357","1068","7577","885","10237","831","1993","399","2556","707","3820","540","2996","433","1783","482",
"0500000US28049","Hinds County, Mississippi","87753","1494","1454","320","5969","628","12642","999","16832","1207","17731","1068","7513","849","13444","954","2985","490","2299","362","3946","580","1731","381","1207","307",
"0500000US28051","Holmes County, Mississippi","5034","443","337","153","511","217","435","135","316","122","373","109","242","113","521","213","256","122","352","133","894","274","513","193","284","124",
"0500000US28053","Humphreys County, Mississippi","2528","211","215","120","402","121","637","152","184","84","259","107","116","72","176","71","88","51","78","67","78","50","148","89","147","117",
"0500000US28055","Issaquena County, Mississippi","179","54","48","27","0","14","25","26","38","29","7","10","9","12","20","17","12","14","0","14","6","8","14","15","0","14",
"0500000US28057","Itawamba County, Mississippi","10183","547","221","123","893","248","1480","370","1115","318","1467","409","915","236","2185","416","460","238","516","205","561","202","299","143","71","49",
"0500000US28059","Jackson County, Mississippi","58956","1069","1554","430","5256","638","7737","784","9298","809","9152","794","4724","642","9113","905","1719","372","2197","435","4313","696","2669","526","1224","347",
"0500000US28061","Jasper County, Mississippi","6047","401","138","134","279","97","385","155","414","177","993","303","634","208","1559","349","278","138","132","83","474","175","524","222","237","126",
"0500000US28063","Jefferson County, Mississippi","2119","356","202","108","209","116","235","122","192","97","257","149","149","105","274","158","120","109","66","78","203","103","183","113","29","48",
"0500000US28065","Jefferson Davis County, Mississippi","4170","366","396","148","90","82","252","93","668","246","459","164","142","87","593","198","232","81","183","98","409","161","561","170","185","106",
"0500000US28067","Jones County, Mississippi","26886","799","870","251","2709","528","3948","606","6424","762","4116","595","1047","253","3327","537","509","165","707","312","1324","325","670","242","1235","443",
"0500000US28069","Kemper County, Mississippi","3227","401","163","84","247","127","280","112","511","201","205","106","72","75","414","187","136","87","311","157","392","180","407","197","89","81",
"0500000US28071","Lafayette County, Mississippi","23515","932","966","275","4033","644","5628","624","4482","512","1930","414","900","509","1944","456","239","144","205","120","919","287","1770","485","499","182",
"0500000US28073","Lamar County, Mississippi","28493","1047","1629","504","2225","451","3985","665","4588","625","4694","747","2090","380","4145","606","952","335","666","240","1238","304","755","221","1526","376",
"0500000US28075","Lauderdale County, Mississippi","28495","1017","698","223","2908","525","6627","710","5099","622","4972","544","1516","347","3319","605","228","142","361","191","862","252","876","298","1029","475",
"0500000US28077","Lawrence County, Mississippi","3959","348","189","79","621","157","399","147","356","167","134","69","194","86","491","162","245","95","159","97","345","145","516","219","310","127",
"0500000US28079","Leake County, Mississippi","7845","448","264","119","895","202","1094","276","1216","276","634","218","249","112","735","202","178","111","199","115","880","257","1068","228","433","189",
"0500000US28081","Lee County, Mississippi","36221","1152","781","239","3427","504","6428","852","8084","833","7566","687","2193","386","3460","472","603","188","830","215","1241","273","830","208","778","277",
"0500000US28083","Leflore County, Mississippi","9522","525","450","163","1723","316","3047","514","1748","421","944","316","76","51","546","250","157","76","135","100","190","107","136","97","370","163",
"0500000US28085","Lincoln County, Mississippi","13456","765","528","269","1795","416","2698","373","1597","372","1781","326","724","226","1176","345","312","222","162","104","746","191","1200","298","737","285",
"0500000US28087","Lowndes County, Mississippi","23176","862","597","201","3005","476","4241","566","5048","680","4073","594","2041","405","1687","307","435","180","203","99","565","195","924","253","357","149",
"0500000US28089","Madison County, Mississippi","49144","1367","693","263","3323","637","7141","898","9609","991","8662","997","4991","755","7841","877","1012","289","1876","475","2088","460","1144","305","764","240",
"0500000US28091","Marion County, Mississippi","8676","622","406","193","778","190","1206","341","1181","298","1241","368","447","214","509","193","395","164","225","158","895","304","616","198","777","255",
"0500000US28093","Marshall County, Mississippi","12843","691","127","88","1100","292","1046","347","1508","448","1692","344","605","195","2714","557","823","258","805","264","1746","382","572","196","105","80",
"0500000US28095","Monroe County, Mississippi","12960","628","346","128","1361","387","2147","388","1724","331","1612","300","1785","302","1498","300","631","224","619","248","656","172","403","151","178","89",
"0500000US28097","Montgomery County, Mississippi","3681","303","117","82","505","180","646","211","392","141","478","198","249","131","475","173","50","56","166","114","244","107","260","121","99","96",
"0500000US28099","Neshoba County, Mississippi","11034","645","813","265","2100","352","1159","311","1386","363","1437","376","598","184","1325","355","214","124","127","90","738","234","545","158","592","212",
"0500000US28101","Newton County, Mississippi","8000","400","360","179","848","210","726","223","720","175","1104","248","572","164","1541","321","292","112","596","247","689","208","294","108","258","123",
